code,name,industry,market_cap,roe,growth,turnover,ret_past,ret_future,roe_mean,roe_std,growth_mean,growth_std,turnover_mean,turnover_std,ret_past_mean,ret_past_std,roe_score,growth_score,turnover_score,ret_past_score,alpha
300113.SZ,顺网科技,传媒,13260886284.00,10.82,-29.89,137.28,12.02,-23.72,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.20,-0.61,-0.93,-1.12,-0.61
300133.SZ,华策影视,传媒,12643468724.73,3.06,-60.68,25.17,-10.88,-10.52,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.89,-1.09,0.79,0.44,-0.19
300226.SZ,上海钢联,传媒,12543292629.00,13.58,203.58,53.02,-6.11,-13.74,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.59,3.00,0.36,0.12,1.02
300251.SZ,光线传媒,传媒,22794137516.64,16.10,66.35,24.64,-10.07,-10.42,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.94,0.90,0.80,0.39,0.76
300295.SZ,三六五网,传媒,2707733880.00,8.48,3.32,73.97,-9.83,-9.19,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.13,-0.09,0.04,0.37,0.05
300336.SZ,新文化,传媒,3869904921.60,1.06,-88.16,64.86,-14.44,-12.29,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-1.18,-1.52,0.18,0.69,-0.46
300392.SZ,腾信股份,传媒,3709440000.00,4.19,115.11,117.97,15.83,-17.18,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.73,1.67,-0.63,-1.38,-0.27
300413.SZ,芒果超媒,传媒,41976997163.20,23.65,15.15,45.28,-4.29,-3.30,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,2.01,0.10,0.48,-0.01,0.65
300418.SZ,昆仑万维,传媒,18304425372.24,14.51,5.55,63.31,6.72,-17.24,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.72,-0.05,0.21,-0.76,0.03
300459.SZ,金科文化,传媒,18036781904.25,10.42,120.89,36.66,10.77,-35.41,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.14,1.76,0.62,-1.03,0.37
300518.SZ,盛讯达,传媒,2419372800.00,0.93,-68.09,82.38,-19.58,-8.83,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-1.19,-1.20,-0.09,1.04,-0.36
300533.SZ,冰川网络,传媒,3672192420.00,6.46,9.85,82.51,-2.05,-5.62,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.41,0.02,-0.09,-0.16,-0.16
300612.SZ,宣亚国际,传媒,3201120000.00,4.74,-73.70,165.79,-24.12,-12.04,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.66,-1.29,-1.37,1.35,-0.49
300654.SZ,世纪天鸿,传媒,2143782750.00,7.30,1.90,265.83,-17.91,-6.07,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.30,-0.11,-2.90,0.92,-0.60
300766.SZ,每日互动,传媒,22721679000.00,24.74,70.59,390.77,105.91,-11.08,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,2.16,0.97,-3.00,-3.00,-0.72
300770.SZ,新媒股份,传媒,9300090400.65,32.35,85.76,93.71,39.11,16.40,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,3.00,1.21,-0.26,-2.97,0.24
600037.SH,歌华有线,传媒,15142543377.92,5.38,-8.81,18.30,-8.11,-5.51,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.57,-0.28,0.90,0.25,0.08
600088.SH,中视传媒,传媒,6880320720.00,10.09,41.65,85.17,-10.78,-15.32,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.10,0.52,-0.13,0.44,0.23
600136.SH,当代明诚,传媒,5529517811.10,6.06,-45.62,54.57,-11.95,-1.94,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.47,-0.85,0.34,0.52,-0.12
600229.SH,城市传媒,传媒,5532516558.80,14.27,4.66,18.63,-6.19,-7.23,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.69,-0.06,0.89,0.12,0.41
600242.SH,中昌数据,传媒,5091816110.30,5.94,19.86,69.94,-12.41,-10.76,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.49,0.17,0.10,0.55,0.08
600373.SH,中文传媒,传媒,19511630754.00,12.71,12.00,17.74,-6.78,-4.94,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.47,0.05,0.91,0.16,0.40
600386.SH,北巴传媒,传媒,3612672000.00,5.75,10.69,49.22,-8.57,-6.92,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.51,0.03,0.42,0.29,0.06
600551.SH,时代出版,传媒,4921680130.08,7.06,9.14,16.26,-6.08,-4.83,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.33,0.01,0.93,0.12,0.18
600576.SH,祥源文化,传媒,2991713635.47,0.76,-86.23,31.99,-2.62,-8.90,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-1.22,-1.49,0.69,-0.12,-0.53
600633.SH,浙数文化,传媒,13019239530.00,6.12,-66.91,21.36,-2.82,-4.90,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.46,-1.19,0.85,-0.11,-0.23
600637.SH,东方明珠,传媒,38961486657.70,7.22,-8.02,14.28,-8.10,-10.48,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.31,-0.26,0.96,0.25,0.16
600640.SH,号百控股,传媒,13105112131.80,5.97,1.93,66.22,12.65,-16.45,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.48,-0.11,0.16,-1.16,-0.40
600757.SH,长江传媒,传媒,8823237484.71,11.47,19.08,27.31,0.00,-7.70,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.29,0.16,0.76,-0.30,0.23
600825.SH,新华传媒,传媒,5757332053.50,1.21,-25.83,37.13,-18.25,-3.09,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-1.15,-0.54,0.61,0.95,-0.04
600831.SH,广电网络,传媒,7248099518.00,3.43,-47.34,193.94,-6.11,-1.24,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.84,-0.88,-1.80,0.12,-0.85
600936.SH,广西广电,传媒,7686720699.40,3.38,-38.39,26.57,-8.37,-5.43,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.85,-0.74,0.77,0.27,-0.14
600959.SH,江苏有线,传媒,24849518778.00,3.58,-27.36,10.44,-8.53,-10.92,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.82,-0.57,1.02,0.28,-0.02
600977.SH,中国电影,传媒,33680680000.00,13.90,42.75,97.66,1.52,-16.13,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.63,0.53,-0.32,-0.40,0.11
600986.SH,科达股份,传媒,6614613361.80,4.32,-41.17,59.96,-12.61,-14.23,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.72,-0.78,0.26,0.56,-0.17
600996.SH,贵广网络,传媒,9549926919.56,7.27,-29.47,120.57,-10.63,8.52,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.30,-0.60,-0.67,0.43,-0.29
601019.SH,山东出版,传媒,17258663000.00,16.17,8.59,54.54,-4.28,-6.05,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.95,-0.00,0.34,-0.01,0.32
601098.SH,中南传媒,传媒,22432040000.00,9.24,-15.01,10.17,-2.95,4.00,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.02,-0.37,1.02,-0.10,0.13
601595.SH,上海电影,传媒,5374665000.00,10.63,-9.22,67.46,-3.81,-7.23,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.17,-0.28,0.14,-0.04,-0.00
601599.SH,鹿港文化,传媒,3276300617.88,2.18,-77.08,46.12,-0.27,-12.26,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-1.02,-1.35,0.47,-0.28,-0.54
601801.SH,皖新传媒,传媒,13427131974.75,11.24,-2.50,12.81,-15.73,-10.07,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.26,-0.18,0.98,0.77,0.46
601811.SH,新华文轩,传媒,12917519534.62,11.29,1.12,58.49,-7.95,3.20,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.27,-0.12,0.28,0.24,0.17
601858.SH,中国科传,传媒,9280470000.00,12.51,18.25,146.63,0.77,-6.13,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.44,0.15,-1.07,-0.35,-0.21
601900.SH,南方传媒,传媒,8573538736.62,12.66,2.00,8.13,0.74,-3.13,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.46,-0.11,1.05,-0.35,0.26
601928.SH,凤凰传媒,传媒,20969976000.00,10.30,14.78,8.11,-3.74,-1.58,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.13,0.09,1.05,-0.04,0.31
601929.SH,吉视传媒,传媒,8119799335.08,4.43,-18.23,28.80,-9.38,-4.98,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.70,-0.42,0.74,0.34,-0.01
601949.SH,中国出版,传媒,11609325000.00,10.14,17.71,292.44,10.02,2.67,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.10,0.14,-3.00,-0.98,-0.93
601999.SH,出版传媒,传媒,3542381521.00,8.35,10.24,36.50,-2.58,-3.27,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.15,0.02,0.62,-0.12,0.09
603000.SH,人民网,传媒,23540162582.24,7.41,143.47,112.86,-15.52,-11.27,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.28,2.11,-0.55,0.76,0.51
603096.SH,新经典,传媒,8605588800.00,14.73,2.80,27.30,7.80,-8.51,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.75,-0.09,0.76,-0.83,0.15
603103.SH,横店影视,传媒,10332930000.00,15.40,-2.98,137.51,-7.31,5.26,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.85,-0.18,-0.93,0.20,-0.02
603258.SH,电魂网络,传媒,4348647530.00,7.81,-24.62,31.91,-4.33,-4.98,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.22,-0.52,0.69,-0.00,-0.02
603444.SH,吉比特,传媒,16317265075.00,27.76,25.07,55.95,9.96,-5.47,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,2.59,0.26,0.32,-0.98,0.55
603533.SH,掌阅科技,传媒,7045570000.00,13.26,9.97,71.71,-16.49,-9.62,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.54,0.02,0.08,0.83,0.37
603598.SH,引力传媒,传媒,2592568340.00,9.23,-19.02,70.68,-11.30,-12.42,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.02,-0.44,0.09,0.47,0.03
603721.SH,中广天择,传媒,2600000000.00,5.08,-57.04,136.38,-0.54,-26.00,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.61,-1.03,-0.92,-0.26,-0.70
603825.SH,华扬联众,传媒,3151823507.00,10.07,-6.33,87.62,-13.56,-9.85,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.09,-0.24,-0.17,0.63,0.08
603888.SH,新华网,传媒,12461894933.60,10.25,0.05,241.20,-1.92,-14.29,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,0.12,-0.14,-2.52,-0.17,-0.68
603999.SH,读者传媒,传媒,3507840000.00,2.52,-45.03,39.46,-3.18,-9.69,9.40,7.10,8.77,63.82,76.75,65.14,-4.39,14.66,-0.97,-0.84,0.57,-0.08,-0.33
000166.SZ,申万宏源,非银行金融,122665494763.20,6.68,-10.11,11.30,-6.88,-7.21,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.32,0.32,0.83,0.15,0.40
000415.SZ,渤海租赁,非银行金融,27150048427.98,6.77,-15.58,31.77,-5.59,-12.07,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.34,0.20,0.54,-0.02,0.27
000416.SZ,民生控股,非银行金融,3068898520.38,2.29,-23.83,163.41,10.11,-9.19,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.75,0.02,-1.30,-2.04,-1.01
000563.SZ,陕国投A,非银行金融,17996618320.84,3.48,-9.30,89.64,-14.34,-4.85,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.46,0.33,-0.27,1.11,0.18
000617.SZ,中油资本,非银行金融,115584723008.00,9.72,5.46,43.16,-7.65,-5.86,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,1.06,0.65,0.38,0.25,0.58
000623.SZ,吉林敖东,非银行金融,21255664118.28,4.53,-49.89,30.42,0.38,-11.43,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.20,-0.53,0.56,-0.79,-0.24
000627.SZ,天茂集团,非银行金融,34189153821.80,6.92,-11.24,14.40,1.47,-8.24,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.38,0.29,0.78,-0.92,0.13
000666.SZ,经纬纺机,非银行金融,9956398200.00,9.48,-29.39,115.89,1.36,-9.26,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,1.00,-0.10,-0.63,-0.91,-0.16
000686.SZ,东北证券,非银行金融,23006652154.45,1.96,-55.61,77.48,-3.44,-12.82,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.82,-0.66,-0.10,-0.29,-0.47
000728.SZ,国元证券,非银行金融,32981381060.60,2.68,-44.77,35.41,-6.22,-6.12,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.65,-0.42,0.49,0.06,-0.13
000750.SZ,国海证券,非银行金融,22553149550.20,0.54,-74.04,76.73,-12.85,-8.79,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-1.17,-1.05,-0.09,0.91,-0.35
000776.SZ,广发证券,非银行金融,107578785013.24,5.06,-49.01,21.78,-3.77,-16.65,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.07,-0.51,0.68,-0.25,-0.04
000783.SZ,长江证券,非银行金融,43572818114.48,0.97,-85.29,29.23,4.65,-9.26,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-1.06,-1.29,0.58,-1.33,-0.78
000987.SZ,越秀金控,非银行金融,28740116831.76,3.03,-29.31,9.46,-4.74,-12.16,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.57,-0.09,0.85,-0.13,0.02
002500.SZ,山西证券,非银行金融,24581621579.57,1.78,-50.44,50.40,-9.38,-7.94,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.87,-0.55,0.28,0.47,-0.17
002608.SZ,江苏国信,非银行金融,33851594147.84,12.24,16.06,56.03,-10.40,-4.58,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,1.66,0.88,0.20,0.60,0.84
002647.SZ,仁东控股,非银行金融,7839113100.00,6.07,127.38,14.26,-0.07,-3.57,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.17,3.00,0.78,-0.73,0.81
002673.SZ,西部证券,非银行金融,37224556755.10,1.15,-73.25,50.49,-7.81,-7.81,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-1.02,-1.03,0.28,0.27,-0.38
002736.SZ,国信证券,非银行金融,101188000000.00,6.55,-25.06,7.74,-8.86,-3.32,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.29,-0.00,0.88,0.40,0.39
002797.SZ,第一创业,非银行金融,24656896000.00,1.41,-69.50,123.07,-10.43,-11.65,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.96,-0.95,-0.73,0.60,-0.51
002926.SZ,华西证券,非银行金融,27615000000.00,5.43,-17.15,46.34,-14.68,-8.65,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.02,0.17,0.34,1.15,0.42
002939.SZ,长城证券,非银行金融,37985681496.24,3.79,-34.21,172.43,-20.36,6.86,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.38,-0.20,-1.42,1.88,-0.03
002945.SZ,华林证券,非银行金融,30267000000.00,8.84,-25.64,212.09,-26.01,5.26,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.84,-0.02,-1.98,2.61,0.36
600030.SH,中信证券,非银行金融,259828212483.49,6.20,-17.54,45.25,-7.02,-12.63,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.20,0.16,0.35,0.17,0.22
600053.SH,九鼎投资,非银行金融,10946905200.00,13.60,-0.37,24.16,-6.20,2.57,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,1.99,0.52,0.65,0.06,0.81
600061.SH,国投资本,非银行金融,58714831908.03,4.62,-33.11,16.96,-4.40,-11.16,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.18,-0.17,0.75,-0.17,0.06
600109.SH,国金证券,非银行金融,31060170113.70,5.27,-14.90,59.37,-4.38,-11.00,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.02,0.21,0.15,-0.17,0.04
600155.SH,华创阳安,非银行金融,22996938886.56,1.00,13.97,123.82,4.42,7.26,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-1.06,0.83,-0.75,-1.30,-0.57
600291.SH,西水股份,非银行金融,12974674166.86,3.03,-81.89,49.37,-16.47,-12.38,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.57,-1.22,0.29,1.38,-0.03
600318.SH,新力金融,非银行金融,4036560000.00,5.18,185.63,58.42,-7.44,-12.83,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.05,3.00,0.17,0.22,0.84
600369.SH,西南证券,非银行金融,29580371809.76,1.19,-68.85,47.50,-5.24,-11.07,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-1.01,-0.94,0.32,-0.06,-0.42
600390.SH,五矿资本,非银行金融,39058201730.44,7.05,-4.52,117.90,2.86,-11.80,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.41,0.44,-0.66,-1.10,-0.23
600695.SH,绿庭投资,非银行金融,3465861450.25,9.64,38.63,207.01,-11.68,-4.46,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,1.04,1.36,-1.91,0.76,0.31
600705.SH,中航资本,非银行金融,51883162927.48,12.42,12.64,31.47,-2.20,-6.06,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,1.71,0.80,0.54,-0.45,0.65
600739.SH,辽宁成大,非银行金融,21660690994.56,3.78,-42.60,28.18,-5.41,-10.31,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.38,-0.38,0.59,-0.04,-0.05
600830.SH,香溢融通,非银行金融,2866776533.57,1.49,-60.28,86.44,-5.82,-2.38,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.94,-0.76,-0.22,0.01,-0.48
600837.SH,海通证券,非银行金融,142669125513.54,4.42,-41.57,43.13,-0.36,-13.45,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.23,-0.36,0.38,-0.69,-0.22
600901.SH,江苏租赁,非银行金融,20159887284.00,14.49,23.79,32.13,-6.64,-8.89,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,2.21,1.04,0.54,0.12,0.98
600909.SH,华安证券,非银行金融,24152070000.00,4.47,-11.40,40.06,-6.71,-7.65,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.22,0.29,0.42,0.13,0.16
600958.SH,东方证券,非银行金融,71642320361.33,2.35,-64.46,21.02,-6.29,-8.24,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.73,-0.84,0.69,0.07,-0.20
600999.SH,招商证券,非银行金融,109270026025.22,5.53,-23.40,14.37,0.06,-11.81,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.04,0.03,0.78,-0.74,0.03
601066.SH,中信建投,非银行金融,156398995893.88,6.76,-23.59,356.26,-8.57,-1.54,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.34,0.03,-3.00,0.37,-0.57
601108.SH,财通证券,非银行金融,40376250000.00,4.05,-44.95,87.37,-14.71,-8.62,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.32,-0.43,-0.24,1.15,0.04
601162.SH,天风证券,非银行金融,44030000000.00,2.57,-48.53,206.69,-22.23,8.59,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.68,-0.50,-1.90,2.12,-0.24
601198.SH,东兴证券,非银行金融,36542978705.25,5.19,-23.00,40.80,-3.99,-11.92,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.04,0.04,0.41,-0.22,0.05
601211.SH,国泰君安,非银行金融,161539408045.23,5.44,-32.56,12.68,-6.55,-14.66,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.02,-0.16,0.81,0.11,0.19
601318.SH,中国平安,非银行金融,1536117348047.85,20.86,20.48,15.25,11.67,-6.93,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,3.00,0.97,0.77,-2.24,0.63
601319.SH,中国人保,非银行金融,328954866412.31,9.30,-17.96,178.91,-10.43,5.47,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.95,0.15,-1.51,0.60,0.05
601336.SH,新华保险,非银行金融,158352923032.85,12.25,47.16,18.74,7.00,-10.18,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,1.67,1.54,0.72,-1.64,0.57
601375.SH,中原证券,非银行金融,16910439096.43,0.65,-81.61,42.08,-11.90,-8.83,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-1.14,-1.21,0.40,0.79,-0.29
601377.SH,兴业证券,非银行金融,45135567082.76,0.41,-78.16,33.77,-7.03,-8.31,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-1.20,-1.14,0.51,0.17,-0.41
601555.SH,东吴证券,非银行金融,33720000000.00,1.75,-57.15,76.93,11.07,-12.37,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.88,-0.69,-0.09,-2.16,-0.95
601601.SH,中国太保,非银行金融,303994347766.80,12.55,22.97,11.58,6.29,-4.86,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,1.74,1.02,0.82,-1.54,0.51
601628.SH,中国人寿,非银行金融,772663052876.40,3.56,-63.56,1.97,6.99,-13.80,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.44,-0.83,0.96,-1.64,-0.49
601688.SH,华泰证券,非银行金融,155028140444.90,5.28,-45.14,34.93,-8.97,-8.68,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.02,-0.43,0.50,0.42,0.11
601788.SH,光大证券,非银行金融,53141379989.32,0.22,-92.20,28.30,-5.47,-10.37,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-1.25,-1.44,0.59,-0.03,-0.53
601878.SH,浙商证券,非银行金融,33400000668.00,5.42,-30.70,97.26,-13.70,-11.78,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,0.01,-0.12,-0.37,1.02,0.14
601881.SH,中国银河,非银行金融,90697453073.55,4.42,-27.05,175.60,-2.37,-12.29,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.23,-0.05,-1.47,-0.43,-0.54
601901.SH,方正证券,非银行金融,57460067737.10,1.76,-53.16,16.25,-9.11,2.72,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.87,-0.60,0.76,0.44,-0.07
601990.SH,南京证券,非银行金融,33510547741.57,2.32,-42.82,262.21,-17.30,-4.59,5.36,4.13,-24.92,46.81,70.45,71.61,-5.73,7.78,-0.74,-0.38,-2.68,1.49,-0.58
000400.SZ,许继电气,电力设备及新能源,9871524355.11,2.60,-59.85,36.16,-7.64,-7.97,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.81,-0.54,0.53,0.19,-0.16
000551.SZ,创元科技,电力设备及新能源,2976598213.20,5.32,15.58,66.10,0.13,-9.54,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.33,-0.08,0.15,-0.43,-0.17
000682.SZ,东方电子,电力设备及新能源,7347183998.36,7.18,19.86,80.16,-10.46,-8.76,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,0.00,-0.06,-0.03,0.42,0.08
000862.SZ,银星能源,电力设备及新能源,3954266383.20,2.05,127.82,327.61,-13.98,6.07,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.91,0.60,-3.00,0.70,-0.65
000922.SZ,佳电股份,电力设备及新能源,5917912006.24,16.46,131.27,86.30,35.73,-18.05,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,1.65,0.62,-0.11,-3.00,-0.21
002028.SZ,思源电气,电力设备及新能源,9137715569.64,6.60,6.02,59.63,-3.30,-14.56,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.10,-0.14,0.23,-0.16,-0.04
002074.SZ,国轩高科,电力设备及新能源,16731500055.68,6.93,-30.77,50.37,-16.32,-13.38,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.05,-0.36,0.35,0.89,0.21
002129.SZ,中环股份,电力设备及新能源,28297189765.68,5.03,33.57,53.68,2.42,-0.20,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.38,0.03,0.31,-0.62,-0.17
002168.SZ,惠程科技,电力设备及新能源,7766891478.72,20.43,478.38,35.12,-17.40,-13.10,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,2.36,2.71,0.54,0.98,1.65
002169.SZ,智光电气,电力设备及新能源,4001983329.52,2.83,-48.03,51.30,-8.30,20.28,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.77,-0.47,0.34,0.24,-0.16
002202.SZ,金风科技,电力设备及新能源,45579712595.13,13.50,4.25,31.96,-20.55,-1.12,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,1.12,-0.15,0.58,1.23,0.70
002212.SZ,南洋股份,电力设备及新能源,17562606600.60,5.98,14.27,13.84,-11.96,-4.02,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.21,-0.09,0.81,0.54,0.26
002218.SZ,拓日新能,电力设备及新能源,4079928943.20,3.11,-45.51,42.27,-10.33,3.94,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.72,-0.45,0.45,0.41,-0.08
002227.SZ,奥特迅,电力设备及新能源,2949387238.00,1.29,-29.65,44.69,-8.99,-6.51,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-1.05,-0.36,0.42,0.30,-0.17
002266.SZ,浙富控股,电力设备及新能源,10309130413.29,3.48,6.06,48.41,2.56,-9.79,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.66,-0.14,0.37,-0.63,-0.26
002276.SZ,万马股份,电力设备及新能源,6565000881.32,2.80,5.47,43.55,-9.82,-9.78,7.18,5.62,29.31,165.48,77.82,78.81,-5.26,12.43,-0.78,-0.14,0.43,0.37,-0.03
